email,highnotifications,highbenmed,highexperience,lowexperience,med_experience,nut_experience,highnotifdist,highnotifremind,highdifficulty,dailynotif_selfreport,dailynotif,dailynotif_test,dailynotif_msg,dailynotif_update,dailynotif_remind,dailynotif_other,dailynotif_act,dailynotif_dist,lownotifications,notifyingapps,rel_ben_med,rel_cost_med,net_rel_ben_med,med_ever,nuttrack_ever,med_last_month,nuttrack_last_month,med_daily_ever,nuttrack_daily_ever,experience,imp_med,imp_exercise,imp_nut,imp_sleep,fun_med,fun_exercise,fun_nut,fun_sleep,diff_med,diff_exercise,diff_nut,diff_sleep
E3165,1,1,0,1,1,2,1,1,0,25,137,0,115,20,2,0,2,135,0,8,5,-7,12,1,1,0,0,0,1,3,10,10,5,8,10,10,7,10,3,0,7,7
E3166,1,1,1,0,2,2,0,1,0,23,21.28571319580078,0,0,17.14285659790039,4.142857074737549,0,4.142857074737549,17.14285659790039,0,8,3.6,-2.7,6.300000000000001,1,1,0,0,1,1,4,10,10,6.4,10,10,5,5,5,6.5,8.2,4.2,4.5
E3167,0,0,1,0,3,3,0,1,0,15,14.14285659790039,0,4,7,3.142857074737549,0,3.142857074737549,11,-1,8,0,4.4,-4.4,1,1,1,1,1,1,6,10,10,10,10,10,10,10,10,6.4,3.5,2,8.1
E3168,1,1,1,0,3,3,1,0,1,100,86.71428680419922,0,86.71428680419922,0,0,0,0,86.71428680419922,0,7,2,-8.5,10.5,1,1,1,1,1,1,6,3,8,1,9,7,8,2.5,5.5,4,2,8,6.5
E3169,0,1,1,0,3,3,0,0,0,10,6.142857074737549,0,4,2.142857313156128,0,0,0,6.142857313156128,-1,5,-0.2,-4.8,4.6,1,1,1,1,1,1,6,9.1,8.9,9.3,8,7.2,4.8,2.9,10,2.5,6.8,3,6.3
E3170,1,0,1,0,1,3,0,1,0,30,25,0,17,5,3,0,3,22,0,10,-2,0.1,-2.1,1,1,0,1,0,1,4,8,10,10,10,4.9,3,3,10,3,8,1,5
E3171,0,1,1,0,2,2,0,0,1,10,2.857142925262451,0,2.142857074737549,0.4285714328289032,0.2857142984867096,0,0.2857142984867096,2.571428507566452,-1,4,4.3,-9.6,13.899999999999999,1,1,0,0,1,1,4,7.2,10,2.9,10,7.6,2.6,0,10,5.5,10,7.5,4.5
E3172,0,0,1,0,3,2,0,1,1,15,20.428571701049805,0,5.142857074737549,4.285714149475098,11,0,11,9.428571224212646,-1,7,2,1.9,0.10000000000000009,1,1,1,0,1,1,5,7,10,5,8,4,9,4,7,8,2,6.1,4.1
E3173,1,0,1,0,1,3,1,1,0,30,36.85714340209961,0,23.85714340209961,8,5,0,5,31.85714340209961,0,9,-5,5,-10,1,1,0,1,0,1,4,3,7,8,9,1,3,0,8,7,5,1,1
E3174,1,0,0,1,0,3,1,1,0,30,38,0,25,8.714285850524902,4.285714149475098,0,4.285714149475098,33.7142858505249,0,7,-6,12,-18,0,1,0,1,0,1,3,4,10,10,10,5,7,10,10,7,4,0,5
E3175,0,0,1,0,1,3,0,1,1,15,23,0,14,4,3,2,3,18,-1,5,-2,5,-7,1,1,0,1,0,1,4,3.2,10,5.2,8.1,4,10,4.1,8.1,7.9,0,3,6.1
E3176,0,1,1,0,3,2,0,0,0,10,11,0,11,0,0,0,0,11,-1,3,2,-3.1,5.1,1,1,1,0,1,1,5,6.4,3.6,4.4,8.8,7.4,3.7,3.5,5.1,3.4,6.2,2.6,1.1
E3177,1,1,1,0,3,3,1,1,0,30,52.14285659790039,0,28,19.14285659790039,5,0,5,47.14285659790039,0,10,0,-11,11,1,1,1,1,1,1,6,10,10,10,10,10,0,0,10,3,4,4,8
E3178,0,0,1,0,3,2,0,0,0,5,12.142857551574707,0,12,0,0.1428571492433548,0,0.1428571492433548,12,-1,5,-1.6,-3.5,1.9,1,1,1,0,1,1,5,2.3,10,3.9,9.6,0,4.8,0,3.3,2.2,1.5,5.7,1.1
E3179,0,1,1,0,3,2,1,0,0,10,76.49309539794922,0,75.49309539794922,0,1,0,1,75.49309539794922,-1,5,4,-8.9,12.9,1,1,1,0,1,1,5,10,10,6,10,8.4,6.9,0,6.3,3.5,6.1,4,2.1
E3180,1,1,0,1,3,0,1,0,1,20,30.714284896850586,0,15,15.714285850524902,0,0,0,30.714285850524902,0,5,2.2,-8.5,10.7,1,0,1,0,1,0,3,7.6,6.7,5.4,8.3,8.2,3.6,2.1,8.4,4.6,9.1,7,6.2
E3181,0,0,1,0,1,3,0,0,0,6,6.4285712242126465,0,6,0.4285714328289032,0,0,0,6.428571432828903,-1,2,-6.5,6,-12.5,1,1,0,1,0,1,4,3.5,10,10,10,4,0,3,10,7,10,0,6.5
E3182,1,1,0,1,1,2,1,1,0,50,57,0,50,2,5,0,5,52,0,6,2.9,-7.2,10.1,1,1,0,0,0,1,3,8,10,5.1,10,7.1,10,1.8,10,1.1,5.9,3,5.1
E3183,0,1,1,0,3,2,0,0,1,10,4.714285850524902,0,1.4285714626312256,2.2857143878936768,1,0,1,3.7142858505249023,-1,5,2,-10,12,1,1,1,0,1,1,5,9,10,7,10,6,6,0,9,6,8,10,3
E3184,1,1,1,0,2,3,1,1,0,50,77.71428680419922,0,55.28571319580078,10.428571701049805,12,0,12,65.71428489685059,0,12,0.5,-6.1,6.6,1,1,0,1,1,1,5,8.5,10,8,10,8.1,8,1,10,3,3.1,2,0
E3185,0,1,1,0,3,3,0,0,0,5,10,0,10,0,0,0,0,10,-1,2,-1.3,-8.3,7.000000000000001,1,1,1,1,1,1,6,8,8.9,9.3,10,5.8,8,1.9,8.4,2.2,1.8,6.6,6.4
E3186,1,0,0,1,0,3,0,1,1,20,16.428571701049805,0,10.714285850524902,2.7142858505249023,3,0,3,13.428571701049805,0,6,-6.7,2.9,-9.6,0,1,0,1,0,1,3,2.3,9.2,9,7.1,3.8,4.5,3.9,6.4,7.3,6,4.5,7.6
E3187,1,1,1,0,3,2,1,1,1,50,65,0,40,20,5,0,5,60,0,22,6.8,-7.4,14.2,1,1,1,0,1,1,5,8.8,10,2,8,3,8.8,0.6,5.9,3,0,8,7.1
E3188,0,1,0,1,1,2,0,1,1,10,10,0,5,0,5,0,5,5,-1,3,0.8,-5.3,6.1,1,1,0,0,0,1,3,10,10,9.2,9.2,4.1,7.4,1.2,8.5,7.6,3.8,10,4.8
E3189,0,1,1,0,2,2,0,1,0,10,10,0,4,1,5,0,5,5,-1,6,0,-5,5,1,1,1,0,0,1,4,9,10,9,9,9.5,10,4,10,4.5,1.5,4,6.5
E3190,1,0,0,1,0,2,0,0,1,30,25,0,15,10,0,0,0,25,0,4,-5.6,7.6,-13.2,0,1,0,0,0,1,2,3,9.3,8.6,7.6,1,3.4,5.3,6.3,7.7,4.4,4.4,8.4
E3191,1,1,1,0,3,2,1,1,1,50,56.14285659790039,0,17.14285659790039,36,3,0,3,53.14285659790039,0,20,2.3,-10.9,13.2,1,1,1,0,1,1,5,5.7,6.6,3.4,9.8,7.7,3.7,1.9,10,4.1,8.7,9.2,7
E3192,1,0,1,0,2,3,1,1,0,45,39,0,35,2,2,0,2,37,0,5,-2.3,-3.2,0.9000000000000004,1,1,0,1,1,1,5,7.7,10,10,7.9,7.8,3.3,3.6,7,4.5,8,3.5,7.4
E3193,1,0,0,1,1,2,1,1,0,100,75,0,55,10,10,0,10,65,0,20,-5,2,-7,1,1,0,0,0,1,3,2,8,7,7,4,6,6,7,5,5,5,5
E3194,1,1,1,0,2,3,0,1,1,20,26.285715103149414,0,18,0,8.285714149475098,0,8.285714149475098,18,0,6,0,-4.3,4.3,1,1,0,1,1,1,5,7,6,7,9,7.3,5.2,5.2,7.8,5.4,8,7.6,8.2
E3195,0,0,1,0,2,2,0,1,0,8,8,0,0,1,7,0,7,1,-1,3,-1.9,-0.8,-1.0999999999999999,1,1,0,0,1,1,4,8.1,10,10,10,7.1,7,4,10,6.3,8.2,4,7
E3196,0,0,1,0,1,3,0,1,1,15,27,0,21,2,4,0,4,23,-1,7,-1.5,1,-2.5,1,1,0,1,0,1,4,7.5,10,9,9,7.5,10,8.5,10,6.5,6.5,6.5,8
E3197,1,0,1,0,2,2,0,0,0,20,12.01369857788086,0,7,0.013698630034923553,0,5,0,7.0136986300349236,0,4,-1.4,-2.5,1.1,1,1,0,0,1,1,4,6,10,7.4,10,4.6,10,4,10,3.1,3,5,5
E3198,1,1,1,0,2,2,1,0,1,100,147,0,145,1,1,0,1,146,0,8,0.7,-3.5,4.2,1,1,1,0,0,1,4,6.7,6,6,6,8.2,7.7,5.3,5.3,7,8,7.6,4.4
E3199,0,0,1,0,2,2,1,1,0,10,35,0,15,15,5,0,5,30,-1,3,-2.1,-0.1,-2,1,1,0,0,1,1,4,6,10,8.1,8.1,5.5,2.6,6,10,4.4,8.1,5,1
E3200,1,1,1,0,2,2,1,0,1,40,41,0,40,0,1,0,1,40,0,3,2,-3.4,5.4,1,1,1,0,0,1,4,9,10,7,7,4,6,2.8,8.3,6.6,7.4,8.8,10
E3201,1,0,0,1,1,2,1,0,1,20,32.28571319580078,0,30.285715103149414,0,1,1,1,30.285715103149414,0,4,-0.9,-2.1,1.2000000000000002,1,1,0,0,0,1,3,6.1,8.1,7,10,2,2,1.6,8,5.3,7,7,3
E3202,1,0,1,0,2,2,1,1,0,100,146,0,130,11,5,0,5,141,0,8,-1.7,3.8,-5.5,1,1,0,0,1,1,4,7.7,3.2,9.4,10,7.1,1.4,7.9,10,5.2,10,2.2,1.6
E3203,0,0,1,0,3,3,0,1,1,10,13.714285850524902,0,8.428571701049805,3.2857143878936768,2,0,2,11.714286088943481,-1,6,0.3,-1,1.3,1,1,1,1,1,1,6,7.8,8.5,7.5,6.9,6.7,3.9,6.6,7.6,6.1,7.6,7,3.8
E3204,1,0,1,0,1,3,0,0,0,20,17,0,12,5,0,0,0,17,0,2,-2.4,-1.9,-0.5,1,1,0,1,0,1,4,5.6,10,8,10,8,10,1,10,6.1,1,1,4.8
E3205,1,1,0,1,2,0,0,1,1,20,21.142854690551758,0,1,17.428569793701172,2,0.7142857313156128,2,18.428569793701172,0,10,1.6,-17.1,18.700000000000003,1,0,0,0,1,0,2,8.2,7.3,6.6,6.1,10,9.9,0,7.3,1.9,6.3,9,3.8
E3206,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-5,3,1,1,0,0,0,1,3,7,10,9,10,3,7,1,8.6,3,3,6,3
E3207,0,1,1,0,2,2,0,1,1,10,17,0,10,4,3,0,3,14,-1,4,0.6,-3.8,4.3999999999999995,1,1,0,0,1,1,4,6,8,5.4,7.1,5.2,5.1,3.4,4,5,6.2,7,8.5
E3208,0,0,1,0,3,2,0,0,1,5,7,0,7,0,0,0,0,7,-1,2,-2.7,1.6,-4.300000000000001,1,1,1,0,1,1,5,7.3,10,10,10,7.6,8.2,8.3,8.5,8,6.9,7.1,2.1
E3209,1,0,1,0,2,2,1,1,1,75,201,0,120,51,30,0,30,171,0,12,-3,3,-6,1,1,1,0,0,1,4,6,10,9,10,6,10,7,10,8,3,6,8
E3210,1,0,1,0,3,3,0,1,0,20,27,0,3,16,8,0,8,19,0,10,0,6.3,-6.3,1,1,1,1,1,1,6,10,10,10,10,7,10,7,7.1,6.3,0,0,5
E3211,1,1,0,1,1,2,0,0,0,20,19.131492614746094,0,19,0.13149243593215942,0,0,0,19.13149243593216,0,4,-1,-4.3,3.3,1,1,0,0,0,1,3,5.3,6.9,6.3,3.7,4.5,6.9,4.7,8.6,2.9,3.2,7.4,0.4
E3212,0,0,1,0,1,3,0,0,1,15,16.28571319580078,0,15,1.1428571939468384,0.1428571492433548,0,0.1428571492433548,16.14285719394684,-1,5,-9,-4.7,-4.3,1,1,0,1,0,1,4,1,10,10,8.7,2.7,1.8,0,10,8,10,10,6.7
E3213,1,0,1,0,2,3,0,0,0,20,21.14285659790039,0,7.142857074737549,12.142857551574707,1.8571429252624512,0,1.8571429252624512,19.285714626312256,0,30,-3.5,4.1,-7.6,1,1,1,1,0,1,5,5.6,10,9.1,9,5.1,8.1,4.8,8.5,6.6,3.1,2.2,5.3
E3214,1,0,1,0,2,3,1,1,1,100,77.42936706542969,0,62,1.9293698072433472,13.5,0,13.5,63.92936980724335,0,20,-5,-5,0,1,1,0,1,1,1,5,2,10,7,10,3,6,3,10,3,6,8,0
E3215,1,0,1,0,2,2,1,1,1,50,380.71429443359375,0,302.71429443359375,76,2,0,2,378.71429443359375,0,100,-2.2,1.5,-3.7,1,1,1,0,0,1,4,5.2,10,7.4,9,5.2,10,6.1,10,6.3,0,5.7,8.3
E3216,1,0,1,0,2,3,1,1,0,160,223,0,193,15,14,1,14,208,0,15,-3,1.9,-4.9,1,1,0,1,1,1,5,7,9,10,7,6.1,4.5,4.5,7,6.5,6,3,4
E3217,0,1,1,0,3,3,1,1,1,15,54.42856979370117,0,17,15.428571701049805,7,15,7,32.428571701049805,-1,10,-1,-6.6,5.6,1,1,1,1,1,1,6,8.4,9.1,9.4,8.2,8.8,6.6,4.2,6.7,5.7,7,7.7,7.8
E3218,1,0,1,0,1,3,1,0,1,50,48.42856979370117,0,44.42856979370117,3.7142858505249023,0.2857142984867096,0,0.2857142984867096,48.142855644226074,0,8,-5.6,3.6,-9.2,1,1,0,1,0,1,4,1.9,10,7.5,7.3,3.5,7,3.8,6.2,7.1,5.5,3.8,5.3
E3219,1,1,1,0,2,2,1,0,1,20,37.42856979370117,0,33,2.2857143878936768,0,2.142857074737549,0,35.28571438789368,0,5,2,-4.6,6.6,1,1,0,0,1,1,4,6,9,4,9.1,5.2,7.6,3.4,7,5.7,6.6,8.5,4.1
E3220,0,0,1,0,2,2,0,0,1,5,7,0,5,2,0,0,0,7,-1,2,-2.2,-3.7,1.5,1,1,0,0,1,1,4,2.5,8,4.7,10,4,6,0.3,10,7,4,7,9
E3221,0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,6.5,-7,13.5,1,1,0,0,1,1,4,8.7,9.7,2.2,8.8,6.1,6.6,3.5,10,4.8,5.8,9.2,6.2
E3222,1,1,1,0,3,1,1,1,0,90,97,0,75,15,7,0,7,90,0,7,4,-10.1,14.1,1,1,1,0,1,0,4,8.1,7,4.1,10,7,6.6,3.5,8.5,0.7,5.7,7.3,0.8
E3223,0,1,0,1,1,0,0,0,0,10,20,0,20,0,0,0,0,20,-1,2,3.1,-7.6,10.7,1,0,0,0,0,0,1,5,9.9,1.9,8.1,4,9.2,0,10,2.9,6.4,6.5,6.7
E3224,1,0,1,0,2,3,1,1,0,75,92,0,75,13,4,0,4,88,0,10,-6,2,-8,1,1,0,1,1,1,5,3,8,9,10,3,4,3,7,6,8.5,4,0
E3225,1,1,0,1,1,2,0,1,0,20,27.571428298950195,0,18,6.571428298950195,3,0,3,24.571428298950195,0,10,1.6,-5.4,7,1,1,0,0,0,1,3,8,8.9,6.4,8.7,9.1,1.1,7.8,10,2.8,8.2,6.9,6.3
E3226,0,1,1,0,2,2,0,0,1,6,4.2629852294921875,0,4,0.26298487186431885,0,0,0,4.262984871864319,-1,3,4,-7.5,11.5,1,1,0,0,1,1,4,6.8,6.7,2.8,6.6,7.1,2.1,2.1,8.5,4.4,6.2,6.9,6.8
E3227,0,0,0,1,1,2,0,0,0,12,16.14285659790039,0,5,10.714285850524902,0,0.4285714328289032,0,15.714285850524902,-1,4,-1.5,0.5,-2,1,1,0,0,0,1,3,7,10,8.5,9,4,3,6,5,3.5,5,5,5
E3228,0,1,1,0,3,2,0,1,1,15,21,0,15,0,6,0,6,15,-1,4,6.6,-14.5,21.1,1,1,1,0,1,1,5,6.6,9.6,0,7.8,7,2.7,0,6.1,2.5,6.8,10,5.3
E3229,1,0,1,0,3,2,1,1,0,20,80,0,63,7,10,0,10,70,0,6,-4,3.8,-7.8,1,1,1,0,1,1,5,4,8,8,9,6,8,4,8.5,8,2.9,2.2,6
E3230,0,1,1,0,3,2,0,1,1,10,13,0,3,0,3,7,3,3,-1,3,1.6,-2.9,4.5,1,1,1,0,1,1,5,8.6,10,7,10,4.3,5.9,1.7,9.4,8,6.3,8.3,9
E3231,1,1,1,0,3,3,1,0,1,20,31,0,31,0,0,0,0,31,0,3,0,-10.9,10.9,1,1,1,1,1,1,6,7,10,7,9.2,10,10,0,8,6,6.1,6.9,7.1
E3232,1,0,0,1,1,2,1,0,0,60,71.85713958740234,0,70.42857360839844,1.4285714626312256,0,0,0,71.85714507102966,0,5,-3.1,-4,0.8999999999999999,1,1,0,0,0,1,3,6,10,9.1,8.5,6.5,10,5,8,3.5,0,6,8.5
E3233,1,0,1,0,3,3,1,1,0,25,48,0,35,0,13,0,13,35,0,5,-3,6.3,-9.3,1,1,1,1,1,1,6,7,10,10,6.6,10,10,10,7,6.3,2.2,0,6.7
E3234,1,1,1,0,2,2,1,0,0,200,1229.28564453125,0,350,765,0,114.28571319580078,0,1115,0,15,-0.5,-2.8,2.3,1,1,0,0,1,1,4,8.5,9.6,9,8.9,7.3,6.9,6.8,3.5,4.2,4.5,6.5,8.1
E3235,1,1,0,1,3,0,1,0,1,50,48.857139587402344,0,45,0,0.8571428656578064,3,0.8571428656578064,45,0,7,5,-14,19,1,0,1,0,1,0,3,10,10,5,10,10,10,0,10,6,7.2,10,5
E3236,0,1,1,0,2,2,1,0,0,15,33.42856979370117,0,33,0,0.4285714328289032,0,0.4285714328289032,33,-1,4,1.8,-7.3,9.1,1,1,0,0,1,1,4,9.1,9,7.3,7,6.1,7.2,1.9,5.4,3.3,0.5,6.4,6.6
E3237,1,1,0,1,1,2,1,0,0,25,34.57142639160156,0,30,4.5714287757873535,0,0,0,34.57142877578735,0,5,-3.1,-5.5,2.4,1,1,0,0,0,1,3,3.6,7.5,6.7,9.5,8.1,8.1,3,9.7,2.7,4.4,3.1,4
E3238,0,0,1,0,2,2,0,0,1,10,10,0,2,8,0,0,0,10,-1,5,-3,-2.8,-0.20000000000000018,1,1,1,0,0,1,4,3,8.3,6,5.3,3.2,2.3,1.4,4.1,8.4,2.1,9.4,6.4
E3239,1,0,0,1,1,2,1,0,1,20,33,0,33,0,0,0,0,33,0,3,-5,1,-6,1,1,0,0,0,1,3,3,8,8,10,3,3,6,9,7,9,9,10
E3240,0,0,1,0,2,3,0,1,1,10,33.142860412597656,0,18.571428298950195,9.571428298950195,5,0,5,28.14285659790039,-1,20,-5.5,-4.5,-1,1,1,0,1,1,1,5,3.2,6.6,8.7,8.1,7.8,4.6,3.6,3.3,6.9,8.1,7.2,9
E3241,1,1,0,1,3,0,1,1,0,30,75.28571319580078,0,58.28571319580078,15,2,0,2,73.28571319580078,0,20,-0.4,-7.5,7.1,1,0,1,0,1,0,3,8.4,9.5,8.8,10,8.3,6.1,2.3,10,4.5,8.7,6,6.4
E3242,0,1,0,1,3,0,1,0,1,15,58,0,32,24,0,2,0,56,-1,6,2.5,-3.6,6.1,1,0,1,0,1,0,3,6.6,8.3,4.1,7.8,9,9.3,6.4,10,7.1,2.9,8.1,7.3
E3243,1,0,1,0,2,2,0,1,1,30,23.428571701049805,0,21.428571701049805,0,2,0,2,21.428571701049805,0,3,-2.3,-4,1.7000000000000002,1,1,0,0,1,1,4,7.7,10,10,9,8,6.5,7.5,10,4.5,9.5,8,7.5
E3244,1,1,0,1,1,2,1,0,1,50,60,0,50,10,0,0,0,60,0,2,0.5,-11,11.5,1,1,0,0,0,1,3,7.5,9,7,10,10,10,3,10,6,7,10,2
E3245,1,1,0,1,1,2,1,1,0,50,50,0,10,36,4,0,4,46,0,4,-1.3,-8.4,7.1000000000000005,1,1,0,0,0,1,3,6,10,7.3,10,7.3,7.2,1,8.5,2,1,4.1,5.6
E3246,1,1,0,1,3,0,0,1,1,25,13.778812408447266,0,1.1428571939468384,6.921668529510498,5.714285850524902,0,5.714285850524902,8.064525723457336,0,10,2.1,-2.8,4.9,1,0,1,0,1,0,3,6,7.8,3.9,9.4,4.2,4.4,1.3,2.9,8.2,7.2,8.1,1.5
E3247,1,1,1,0,2,2,1,1,1,20,108,0,90,15,3,0,3,105,0,5,0.6,-2.4,3,1,1,0,0,1,1,4,6.8,6.7,6.2,5.9,1.4,2.9,0,0,7.3,6.7,8.3,9.7
E3248,1,0,1,0,1,3,1,0,0,100,49,0,30,6,1,12,1,36,0,15,-5.9,8,-13.9,1,1,0,1,0,1,4,4.1,10,10,10,6,5.1,7.6,10,6.4,6.1,0,8.9
E3249,1,0,0,1,0,2,1,1,0,100,97,0,85,7,5,0,5,92,0,20,0.4,1.3,-0.9,0,1,0,0,0,1,2,6.2,10,5.8,10,10,7.9,8.6,10,3.6,1.1,0.9,6
E3250,0,0,1,0,3,3,0,1,0,16,21.065746307373047,0,7,1,13,0.06574621796607971,13,8,-1,5,4.2,13.2,-9,1,1,1,1,1,1,6,6.9,9.5,2.7,10,1.4,2.4,7.2,5.2,8.4,0.8,1,6.4
E3251,1,1,1,0,3,2,0,1,0,20,19.999998092651367,0,5.714285850524902,6,8.285714149475098,0,8.285714149475098,11.714285850524902,0,10,2,-12,14,1,1,1,0,1,1,5,10,10,8,8,10,10,1,10,3,4,6,4
E3252,1,1,1,0,2,2,0,0,1,30,29.164365768432617,0,21.164365768432617,8,0,0,0,29.164365768432617,0,5,-2.9,-5.3,2.4,1,1,0,0,1,1,4,7.1,10,10,10,8.1,1.9,4,10,7.1,10,8.3,10
E3253,1,0,0,1,0,0,0,1,0,20,16.85714340209961,0,7,1.8571428060531616,5,3,5,8.857142806053162,0,10,-3.4,-2.4,-1,0,0,0,0,0,0,0,3.1,7.4,6.5,8.2,3.8,6,3.5,6,3.9,1.8,6,5.2
E3254,0,0,0,1,0,2,0,0,1,10,10.372968673706055,0,9.230112075805664,1.1428571939468384,0,0,0,10.372969269752502,-1,5,-4.1,6.7,-10.8,0,1,0,0,0,1,2,2.5,7.8,6.6,3.1,5.3,3.2,6.5,9.4,8.8,7,3.3,1.2
E3255,1,0,1,0,2,2,1,0,1,30,31,0,30,0,1,0,1,30,0,2,2.1,0.3,1.8,1,1,0,0,1,1,4,6.1,10,4,10,9.9,6.8,8.5,10,9.7,6.4,8,9.9
E3256,0,1,1,0,2,2,0,0,0,10,11,0,11,0,0,0,0,11,-1,3,2,-6.3,8.3,1,1,1,0,0,1,4,10,10,8,10,6.1,7.2,1.8,7.2,4,4.1,6,3
E3257,1,1,1,0,3,2,0,1,0,30,17.14285659790039,0,2.142857074737549,0,15,0,15,2.142857074737549,0,10,0.5,-6.5,7,1,1,1,0,1,1,5,9,10,8.5,10,6.5,10,4,10,2,3,6,1.5
E3258,0,0,0,1,0,2,0,0,0,10,26,0,10,4,0,12,0,14,-1,6,-8,7,-15,0,1,0,0,0,1,2,2,10,10,10,1,3,3,5,7,2,2,3
E3259,1,1,1,0,3,2,1,1,0,50,36,0,20,10,6,0,6,30,0,7,2,-4,6,1,1,1,0,1,1,5,9,8,7,9,6,5,4,4,4,7,6,2.9
E3260,1,1,1,0,3,2,1,0,1,100,100,0,100,0,0,0,0,100,0,3,8.2,-11.7,19.9,1,1,1,0,1,1,5,10,10,1.8,10,8.6,9.4,1.6,10,3.5,0,8.2,2
E3261,0,1,1,0,3,3,0,0,0,7,9,0,0,8,1,0,1,8,-1,3,2.5,-4.8,7.3,1,1,1,1,1,1,6,10,10,7.5,10,10,8.7,3.2,10,4,4,2,7.1
E3262,0,1,0,1,3,0,0,1,0,10,18.71428680419922,0,16.71428680419922,0,2,0,2,16.71428680419922,-1,4,4,-9,13,1,0,1,0,1,0,3,9,9,5,7,8,6,2,5,2,2,5,5
E3263,0,0,1,0,2,3,0,1,0,3,3,0,0,0,3,0,3,0,-1,1,-1.2,-0.5,-0.7,1,1,1,1,0,1,5,8.8,10,10,10,7.1,7.9,8,9,1.7,2.6,3.1,4.3
E3264,0,1,0,1,2,0,0,1,1,10,12,0,10,0,2,0,2,10,-1,2,7,-12.6,19.6,1,0,1,0,0,0,2,7,10,0,8,8,8,0,10,5.4,4,10,10
E3265,1,0,1,0,2,3,0,1,0,20,26.285715103149414,0,19.285715103149414,3.2857143878936768,3.7142858505249023,0,3.7142858505249023,22.57142949104309,0,12,-5,5.4,-10.4,1,1,1,1,0,1,5,3.1,4.7,8.1,6.4,3.7,1.7,3.5,8.1,7.9,8.2,2.3,7.3
E3266,1,0,1,0,2,2,0,0,0,20,27.571428298950195,0,13.428571701049805,13.142857551574707,1,0,1,26.57142925262451,0,10,-1,1.7,-2.7,1,1,0,0,1,1,4,6,8,7,9,5.7,6.9,7,6.9,3.1,4,2.7,6.9
E3267,0,0,1,0,1,3,0,0,0,15,17,0,12,2,1,2,1,14,-1,6,-1.5,7.8,-9.3,1,1,0,1,0,1,4,8.5,8.4,10,9.9,1.4,1.6,7.9,10,1.5,6.3,0.2,5.3
E3268,1,0,0,1,1,2,1,1,1,50,79.14286041259766,0,50.28571319580078,26.428569793701172,2.4285714626312256,0,2.4285714626312256,76.71428298950195,0,10,-3.5,-0.9,-2.6,1,1,0,0,0,1,3,4,7.5,7.5,10,4,5.2,5.2,7,6.6,7.6,8.7,0.8
E3269,0,1,0,1,3,0,0,0,1,5,6.032873153686523,0,1,5,0.032873108983039856,0,0.032873108983039856,6,-1,3,8.2,-6.5,14.7,1,0,1,0,1,0,3,8.9,9.3,0.7,8.6,6.5,6.1,1.6,5.9,6.6,4.8,8.2,4
E3270,1,0,1,0,2,3,1,0,0,100,203.85714721679688,0,171,32.85714340209961,0,0,0,203.8571434020996,0,8,-4.3,-4.3,0,1,1,0,1,1,1,5,3.7,10,8,10,5.1,8.1,3.3,10,3,3.9,5.5,0
E3271,1,1,1,0,3,2,1,0,1,150,76.42857360839844,0,68.42857360839844,8,0,0,0,76.42857360839844,0,15,-1,-4.9,3.9000000000000004,1,1,1,0,1,1,5,6,8.5,7,7,8,8,3.1,8,6,4,6,7
E3272,1,0,0,1,2,0,1,1,0,75,78.03287506103516,0,65,0,13.032873153686523,0,13.032873153686523,65,0,7,-4,-2,-2,1,0,0,0,1,0,2,3,7,7,8,4,7,4,8,4,6,6,6
E3273,1,1,1,0,2,2,0,0,0,52,3.3818917274475098,0,0.16436554491519928,2.6586833000183105,0.5588428974151611,0,0.5588428974151611,2.82304884493351,0,14,2.1,-5.6,7.699999999999999,1,1,1,0,0,1,4,3.5,7.5,1.4,8.6,6.6,7,1.5,10,3.8,5,4.3,6.5
E3274,1,0,1,0,3,3,1,1,0,25,45,0,23,15,7,0,7,38,0,7,-1.1,-0.7,-0.40000000000000013,1,1,1,1,1,1,6,7,9,8.1,10,9,9.3,5.3,10,5,2,2,7
E3275,0,0,1,0,1,3,0,1,0,15,13.714285850524902,0,10,1.7142857313156128,2,0,2,11.714285731315613,-1,4,-0.5,1.6,-2.1,1,1,0,1,0,1,4,6.3,10,6.8,10,4.7,7,2.7,7.1,7,0,3.4,3.2
E3276,0,0,0,1,1,1,1,0,1,5,79.14286041259766,0,79,0,0.1428571492433548,0,0.1428571492433548,79,-1,5,-4.5,4.7,-9.2,1,1,0,0,0,0,2,1.8,8,6.3,8.9,3.3,9.7,4.4,8.8,7.4,9.7,3.8,5.7
E3277,0,0,0,1,1,2,1,0,1,10,33.31858825683594,0,32.032875061035156,0,1.2857142686843872,0,1.2857142686843872,32.032875061035156,-1,7,-4,-2,-2,1,1,0,0,0,1,3,6,10,10,7,7.3,2.8,3.3,10,9,8,7,0
E3278,1,1,1,0,2,2,1,1,1,20,71.71429443359375,0,52.42856979370117,16,3.2857141494750977,0,3.2857141494750977,68.42856979370117,0,10,-0.5,-5,4.5,1,1,0,0,1,1,4,7.5,9,8,9,8,8,3,8,7.5,8,7.5,4
